,Date,Unnamed: 0,Network,Profile,Audience,Net Audience Growth,Audience Gained,Sent Messages (Total),Published Posts (Total),Received Messages (Total),Impressions,Video Views,Engagements,Engagement Rate (per Impression),Reactions,Comments,Shares,Post Link Clicks,Saves,Other Post Clicks,Sent Posts (Facebook),Sent Posts (Instagram),Sent Stories (Instagram),Sent Reels (Instagram),Sent Comments (Instagram),Sent Videos (TikTok),Received Comments (Facebook),Received Ad Comments (Facebook),Received Comments (Instagram),Received Mentions (Instagram),Received Media Tags (Instagram),Received Comments (TikTok),Website Traffic,new_ig_followers,new_fb_page_likes,instagram_reach,facebook_reach
270,2022-09-13,672,Facebook,T H E U N S E E N Beauty,"10,308",-1.0,0.0,0,0,0,"12,524","1,710",258,2.06%,2,0.0,0.0,127.0,,129,,,,,,,,,,,,,727,205,0,10420,11864
271,2022-09-13,673,Instagram,theunseenbeauty,"24,524",194.0,205.0,6,5,14,"36,098","1,374",169,0.47%,98,1.0,0.0,,70.0,,,,4.0,1.0,1.0,,,,9.0,4.0,1.0,,727,205,0,10420,11864
272,2022-09-13,674,TikTok,theunseenbeautyuk,"1,304",2.0,,0,0,0,,194,14,,13,0.0,1.0,,,,,,,,,0.0,,,,,,,727,205,0,10420,11864
273,2022-09-14,675,Facebook,T H E U N S E E N Beauty,"10,306",-1.0,0.0,1,1,0,"11,026","1,696",206,1.87%,1,0.0,0.0,87.0,,118,1.0,,,,,,,,,,,,639,171,0,9789,10240
274,2022-09-14,676,Instagram,theunseenbeauty,"24,690",166.0,171.0,11,4,20,"28,003","3,374",315,1.12%,217,9.0,3.0,,86.0,,,1.0,3.0,,7.0,,,,16.0,4.0,,,639,171,0,9789,10240
275,2022-09-14,677,TikTok,theunseenbeautyuk,"1,305",1.0,,0,0,0,,308,10,,9,0.0,1.0,,,,,,,,,0.0,,,,,,,639,171,0,9789,10240
276,2022-09-15,678,Facebook,T H E U N S E E N Beauty,"10,306",0.0,0.0,3,3,0,"12,133","1,280",323,2.66%,3,0.0,0.0,120.0,,200,2.0,,,,,,,,,,,,645,139,0,9076,11496
277,2022-09-15,679,Instagram,theunseenbeauty,"24,815",139.0,139.0,2,1,7,"29,117","5,726",492,1.69%,350,21.0,4.0,,117.0,,,1.0,,,1.0,,,,4.0,,3.0,,645,139,0,9076,11496
278,2022-09-15,680,TikTok,theunseenbeautyuk,"1,310",5.0,,2,1,3,,"1,719",79,,74,4.0,1.0,,,,,,,,,1.0,,,,,,3.0,645,139,0,9076,11496
279,2022-09-16,681,Facebook,T H E U N S E E N Beauty,"10,306",0.0,0.0,0,0,2,"12,232","1,290",307,2.51%,0,2.0,0.0,117.0,,188,,,,,,,,2.0,,,,,879,215,0,9368,11295
280,2022-09-16,682,Instagram,theunseenbeauty,"25,030",215.0,215.0,12,4,8,"34,396","3,817",445,1.29%,277,18.0,0.0,,150.0,,,,3.0,1.0,8.0,,,,5.0,2.0,1.0,,879,215,0,9368,11295
281,2022-09-16,683,TikTok,theunseenbeautyuk,"1,316",6.0,,1,1,1,,739,43,,40,2.0,1.0,,,,,,,,,1.0,,,,,,1.0,879,215,0,9368,11295
282,2022-09-17,684,Facebook,T H E U N S E E N Beauty,"10,305",0.0,0.0,1,1,2,"12,751","1,413",292,2.29%,2,0.0,0.0,115.0,,175,1.0,,,,,,2.0,,,,,,1020,196,0,9183,11574
283,2022-09-17,685,Instagram,theunseenbeauty,"25,214",184.0,196.0,7,5,6,"31,949","9,223",499,1.56%,264,4.0,12.0,,219.0,,,1.0,4.0,,2.0,,,,3.0,3.0,,,1020,196,0,9183,11574
284,2022-09-17,686,TikTok,theunseenbeautyuk,"1,317",1.0,,0,0,0,,534,28,,25,0.0,3.0,,,,,,,,,0.0,,,,,,,1020,196,0,9183,11574
285,2022-09-18,687,Facebook,T H E U N S E E N Beauty,"10,304",-1.0,0.0,1,1,1,"16,478","1,950",289,1.75%,0,0.0,0.0,136.0,,153,1.0,,,,,,1.0,,,,,,863,182,0,10662,15083
286,2022-09-18,688,Instagram,theunseenbeauty,"25,383",169.0,182.0,6,5,5,"40,607","2,705",293,0.72%,213,5.0,0.0,,75.0,,,1.0,4.0,,1.0,,,,,2.0,3.0,,863,182,0,10662,15083
287,2022-09-18,689,TikTok,theunseenbeautyuk,"1,319",2.0,,0,0,1,,358,10,,9,1.0,0.0,,,,,,,,,0.0,,,,,,1.0,863,182,0,10662,15083
288,2022-09-19,690,Facebook,T H E U N S E E N Beauty,"10,303",-1.0,0.0,1,1,0,"15,515","2,117",237,1.53%,1,0.0,0.0,103.0,,133,1.0,,,,,,,,,,,,753,169,0,8901,14325
289,2022-09-19,691,Instagram,theunseenbeauty,"25,552",169.0,169.0,7,5,3,"33,801","2,218",217,0.64%,156,1.0,0.0,,60.0,,,1.0,4.0,,2.0,,,,1.0,2.0,,,753,169,0,8901,14325
290,2022-09-19,692,TikTok,theunseenbeautyuk,"1,322",3.0,,0,0,0,,298,13,,13,0.0,0.0,,,,,,,,,0.0,,,,,,,753,169,0,8901,14325
291,2022-09-20,693,Facebook,T H E U N S E E N Beauty,"10,302",0.0,0.0,1,1,0,"10,399","1,476",155,1.49%,2,0.0,0.0,78.0,,75,1.0,,,,,,,,,,,,695,89,0,5674,9398
292,2022-09-20,694,Instagram,theunseenbeauty,"25,630",78.0,89.0,4,3,5,"19,816","2,313",360,1.82%,248,5.0,0.0,,107.0,,,1.0,2.0,,1.0,,,,2.0,3.0,,,695,89,0,5674,9398
293,2022-09-20,695,TikTok,theunseenbeautyuk,"1,323",1.0,,0,0,0,,208,4,,4,0.0,0.0,,,,,,,,,0.0,,,,,,,695,89,0,5674,9398
294,2022-09-21,696,Facebook,T H E U N S E E N Beauty,"10,302",0.0,1.0,1,1,2,"10,454","1,596",219,2.09%,0,2.0,1.0,117.0,,99,1.0,,,,,,1.0,,,,,,693,127,1,6440,9669
295,2022-09-21,697,Instagram,theunseenbeauty,"25,741",111.0,127.0,6,4,4,"20,476",890,180,0.88%,131,2.0,0.0,,47.0,,,1.0,3.0,,2.0,,,,3.0,,1.0,,693,127,1,6440,9669
296,2022-09-21,698,TikTok,theunseenbeautyuk,"1,324",1.0,,1,1,0,,313,12,,12,0.0,0.0,,,,,,,,,1.0,,,,,,,693,127,1,6440,9669
297,2022-09-22,699,Facebook,T H E U N S E E N Beauty,"10,302",0.0,0.0,1,1,1,"6,446",898,194,3.01%,0,0.0,0.0,117.0,,77,1.0,,,,,,1.0,,,,,,631,158,0,5654,6464
298,2022-09-22,700,Instagram,theunseenbeauty,"25,886",145.0,158.0,3,2,5,"21,737","1,300",316,1.45%,231,5.0,0.0,,80.0,,,1.0,1.0,,1.0,,,,1.0,4.0,,,631,158,0,5654,6464
299,2022-09-22,701,TikTok,theunseenbeautyuk,"1,325",1.0,,0,0,0,,187,10,,10,0.0,0.0,,,,,,,,,0.0,,,,,,,631,158,0,5654,6464
300,2022-09-23,702,Facebook,T H E U N S E E N Beauty,"10,300",-1.0,0.0,1,1,1,"2,077",158,29,1.4%,0,0.0,0.0,10.0,,19,1.0,,,,,,1.0,,,,,,586,109,0,2580,1977
301,2022-09-23,703,Instagram,theunseenbeauty,"25,984",98.0,109.0,4,4,5,"11,651",895,227,1.95%,153,2.0,0.0,,72.0,,,1.0,3.0,,,,,,2.0,3.0,,,586,109,0,2580,1977
302,2022-09-23,704,TikTok,theunseenbeautyuk,"1,326",1.0,,0,0,0,,263,8,,4,0.0,4.0,,,,,,,,,0.0,,,,,,,586,109,0,2580,1977
303,2022-09-24,705,Facebook,T H E U N S E E N Beauty,"10,302",1.0,1.0,1,1,0,"8,546","1,312",227,2.66%,0,0.0,0.0,126.0,,101,,,,,,,,,,,,,585,91,1,6497,8281
304,2022-09-24,706,Instagram,theunseenbeauty,"26,057",73.0,91.0,8,7,1,"21,981",582,117,0.53%,92,1.0,0.0,,24.0,,,1.0,6.0,,1.0,,,,1.0,,,,585,91,1,6497,8281
305,2022-09-24,707,TikTok,theunseenbeautyuk,"1,329",3.0,,0,0,1,,419,12,,11,1.0,0.0,,,,,,,,,0.0,,,,,,1.0,585,91,1,6497,8281
306,2022-09-25,708,Facebook,T H E U N S E E N Beauty,"10,302",0.0,0.0,0,0,1,"8,146","1,759",213,2.61%,1,0.0,0.0,115.0,,97,,,,,,,1.0,,,,,,805,87,0,6440,7671
307,2022-09-25,709,Instagram,theunseenbeauty,"26,140",83.0,87.0,5,4,6,"16,445",858,199,1.21%,140,3.0,2.0,,54.0,,,,3.0,1.0,1.0,,,,4.0,,2.0,,805,87,0,6440,7671
308,2022-09-25,710,TikTok,theunseenbeautyuk,"1,331",2.0,,0,0,0,,359,17,,10,0.0,7.0,,,,,,,,,0.0,,,,,,,805,87,0,6440,7671
309,2022-09-26,711,Facebook,T H E U N S E E N Beauty,"10,303",0.0,0.0,2,1,1,"11,282","2,274",336,2.98%,4,1.0,1.0,167.0,,163,1.0,,,,,,1.0,,,,,,823,79,0,7710,10079
310,2022-09-26,712,Instagram,theunseenbeauty,"26,201",61.0,79.0,4,3,2,"18,768","2,519",202,1.08%,161,5.0,0.0,,36.0,,,1.0,2.0,,1.0,,,,2.0,,,,823,79,0,7710,10079
311,2022-09-26,713,TikTok,theunseenbeautyuk,"1,331",0.0,,0,0,0,,174,7,,7,0.0,0.0,,,,,,,,,0.0,,,,,,,823,79,0,7710,10079
312,2022-09-27,714,Facebook,T H E U N S E E N Beauty,"10,304",0.0,0.0,3,3,1,"14,111","2,551",499,3.54%,3,1.0,0.0,215.0,,280,1.0,,,,,,,1.0,,,,,1134,89,0,9509,13090
313,2022-09-27,715,Instagram,theunseenbeauty,"26,273",72.0,89.0,7,4,5,"23,051",656,111,0.48%,72,3.0,0.0,,36.0,,,1.0,3.0,,3.0,,,,2.0,2.0,1.0,,1134,89,0,9509,13090
314,2022-09-27,716,TikTok,theunseenbeautyuk,"1,334",3.0,,1,1,0,,"2,414",42,,42,0.0,0.0,,,,,,,,,1.0,,,,,,,1134,89,0,9509,13090
315,2022-09-28,717,Facebook,T H E U N S E E N Beauty,"10,307",0.0,0.0,0,0,8,"13,882","2,802",552,3.98%,3,4.0,0.0,270.0,,275,,,,,,,4.0,4.0,,,,,907,86,0,12889,12688
316,2022-09-28,718,Instagram,theunseenbeauty,"26,344",71.0,86.0,4,4,72,"27,981",597,158,0.56%,109,2.0,0.0,,47.0,,,,3.0,1.0,,,,,69.0,2.0,1.0,,907,86,0,12889,12688
317,2022-09-28,719,TikTok,theunseenbeautyuk,"1,334",0.0,,1,1,0,,412,34,,31,1.0,2.0,,,,,,,,,1.0,,,,,,,907,86,0,12889,12688
318,2022-09-29,720,Facebook,T H E U N S E E N Beauty,"10,307",0.0,0.0,1,1,1,"12,482","2,542",414,3.32%,1,0.0,0.0,225.0,,188,1.0,,,,,,1.0,,,,,,783,83,0,10690,11881
319,2022-09-29,721,Instagram,theunseenbeauty,"26,407",63.0,83.0,2,1,41,"21,962","7,742",513,2.34%,298,100.0,26.0,,89.0,,,,,1.0,1.0,,,,39.0,2.0,,,783,83,0,10690,11881
320,2022-09-29,722,TikTok,theunseenbeautyuk,"1,339",5.0,,1,0,2,,324,12,,9,3.0,0.0,,,,,,,,,0.0,,,,,,2.0,783,83,0,10690,11881
321,2022-09-30,723,Facebook,T H E U N S E E N Beauty,"10,305",-1.0,0.0,1,1,0,"13,703","2,222",440,3.21%,5,0.0,0.0,188.0,,247,1.0,,,,,,,,,,,,686,69,0,10637,13256
322,2022-09-30,724,Instagram,theunseenbeauty,"26,460",53.0,69.0,5,4,13,"22,887",844,111,0.48%,67,12.0,0.0,,32.0,,,1.0,3.0,,1.0,,,,8.0,3.0,2.0,,686,69,0,10637,13256
323,2022-09-30,725,TikTok,theunseenbeautyuk,"1,342",3.0,,1,1,0,,537,13,,12,0.0,1.0,,,,,,,,,1.0,,,,,,,686,69,0,10637,13256
324,2022-10-01,726,Facebook,T H E U N S E E N Beauty,"10,304",0.0,0.0,1,1,3,"15,674","2,326",503,3.21%,3,1.0,0.0,210.0,,289,1.0,,,,,,2.0,1.0,,,,,617,72,0,12076,14506
325,2022-10-01,727,Instagram,theunseenbeauty,"26,532",72.0,72.0,3,3,7,"29,311",529,94,0.32%,70,0.0,0.0,,24.0,,,1.0,1.0,1.0,,,,,7.0,,,,617,72,0,12076,14506
326,2022-10-01,728,TikTok,theunseenbeautyuk,"1,345",3.0,,0,0,0,,470,7,,7,0.0,0.0,,,,,,,,,0.0,,,,,,,617,72,0,12076,14506
327,2022-10-02,729,Facebook,T H E U N S E E N Beauty,"10,304",1.0,1.0,0,0,2,"16,719","2,717",436,2.61%,3,1.0,1.0,177.0,,254,,,,,,,1.0,1.0,,,,,903,170,1,11958,15224
328,2022-10-02,730,Instagram,theunseenbeauty,"26,702",170.0,170.0,4,4,13,"31,431","1,321",203,0.65%,149,8.0,8.0,,38.0,,,,3.0,1.0,,,,,10.0,3.0,,,903,170,1,11958,15224
329,2022-10-02,731,TikTok,theunseenbeautyuk,"1,389",44.0,,0,0,0,,"1,811",34,,32,0.0,2.0,,,,,,,,,0.0,,,,,,,903,170,1,11958,15224
330,2022-10-03,732,Facebook,T H E U N S E E N Beauty,"10,302",-2.0,0.0,3,2,0,"14,851","2,254",392,2.64%,4,1.0,0.0,173.0,,214,1.0,,,,,,,,,,,,1171,120,0,9754,13658
331,2022-10-03,733,Instagram,theunseenbeauty,"26,809",107.0,120.0,5,4,17,"25,666","2,288",265,1.03%,171,18.0,14.0,,62.0,,,1.0,3.0,,1.0,,,,12.0,5.0,,,1171,120,0,9754,13658
332,2022-10-03,734,TikTok,theunseenbeautyuk,"1,585",196.0,,0,0,1,,"5,394",127,,121,1.0,5.0,,,,,,,,,0.0,,,,,,1.0,1171,120,0,9754,13658
333,2022-10-04,735,Facebook,T H E U N S E E N Beauty,"10,300",-2.0,0.0,1,1,0,"19,088","3,449",387,2.03%,1,0.0,0.0,150.0,,236,1.0,,,,,,,,,,,,810,90,0,10595,18378
334,2022-10-04,736,Instagram,theunseenbeauty,"26,890",81.0,90.0,4,3,18,"28,421","1,331",208,0.73%,116,10.0,6.0,,76.0,,,,2.0,1.0,1.0,,,,12.0,4.0,2.0,,810,90,0,10595,18378
335,2022-10-04,737,TikTok,theunseenbeautyuk,"1,661",76.0,,2,1,0,,"2,015",114,,106,1.0,7.0,,,,,,,,,1.0,,,,,,,810,90,0,10595,18378
336,2022-10-05,738,Facebook,T H E U N S E E N Beauty,"10,301",1.0,1.0,1,1,3,"22,027","4,647",370,1.68%,4,1.0,1.0,145.0,,219,1.0,,,,,,,1.0,,,,,668,60,1,9675,19739
337,2022-10-05,739,Instagram,theunseenbeauty,"26,926",36.0,60.0,5,3,19,"22,188","1,830",286,1.29%,218,22.0,4.0,,42.0,,,1.0,2.0,,2.0,,,,16.0,3.0,,,668,60,1,9675,19739
338,2022-10-05,740,TikTok,theunseenbeautyuk,"1,673",12.0,,0,0,0,,829,51,,50,0.0,1.0,,,,,,,,,0.0,,,,,,,668,60,1,9675,19739
339,2022-10-06,741,Facebook,T H E U N S E E N Beauty,"10,302",0.0,1.0,2,2,0,"20,525","4,477",322,1.57%,3,0.0,0.0,118.0,,201,2.0,,,,,,,,,,,,694,192,1,15272,18996
340,2022-10-06,742,Instagram,theunseenbeauty,"27,098",172.0,192.0,13,6,17,"31,146","5,202",512,1.64%,386,17.0,8.0,,101.0,,,,3.0,3.0,7.0,,,,14.0,3.0,,,694,192,1,15272,18996
341,2022-10-06,743,TikTok,theunseenbeautyuk,"1,696",23.0,,0,0,0,,542,27,,26,0.0,1.0,,,,,,,,,0.0,,,,,,,694,192,1,15272,18996
342,2022-10-07,744,Facebook,T H E U N S E E N Beauty,"10,302",0.0,1.0,1,1,0,"20,781","4,125",402,1.93%,4,0.0,0.0,162.0,,236,1.0,,,,,,,,,,,,628,96,1,12213,18141
343,2022-10-07,745,Instagram,theunseenbeauty,"27,186",88.0,96.0,5,2,15,"27,131","7,346",585,2.16%,452,15.0,6.0,,112.0,,,1.0,1.0,,3.0,,,,12.0,2.0,1.0,,628,96,1,12213,18141
344,2022-10-07,746,TikTok,theunseenbeautyuk,"1,723",27.0,,0,0,3,,833,54,,45,4.0,5.0,,,,,,,,,0.0,,,,,,3.0,628,96,1,12213,18141
345,2022-10-08,747,Facebook,T H E U N S E E N Beauty,"10,302",0.0,0.0,1,1,2,"21,359","4,456",413,1.93%,6,3.0,0.0,153.0,,251,1.0,,,,,,1.0,1.0,,,,,546,84,0,12139,19072
346,2022-10-08,748,Instagram,theunseenbeauty,"27,255",69.0,84.0,5,4,11,"25,255","2,930",521,2.06%,438,12.0,4.0,,67.0,,,1.0,3.0,,1.0,,,,11.0,,,,546,84,0,12139,19072
347,2022-10-08,749,TikTok,theunseenbeautyuk,"1,734",11.0,,0,0,2,,710,33,,27,2.0,4.0,,,,,,,,,0.0,,,,,,2.0,546,84,0,12139,19072
348,2022-10-09,750,Facebook,T H E U N S E E N Beauty,"10,303",0.0,0.0,1,1,1,"23,248","4,638",485,2.09%,11,0.0,0.0,181.0,,293,1.0,,,,,,1.0,,,,,,521,67,0,12309,20830
349,2022-10-09,751,Instagram,theunseenbeauty,"27,310",55.0,67.0,4,3,11,"26,817","1,890",229,0.85%,171,4.0,4.0,,50.0,,,,1.0,2.0,1.0,,,,8.0,3.0,,,521,67,0,12309,20830
350,2022-10-09,752,TikTok,theunseenbeautyuk,"1,745",11.0,,0,0,0,,531,20,,19,0.0,1.0,,,,,,,,,0.0,,,,,,,521,67,0,12309,20830
351,2022-10-10,753,Facebook,T H E U N S E E N Beauty,"10,305",3.0,3.0,3,3,2,"21,394","3,451",432,2.02%,16,1.0,1.0,158.0,,256,1.0,,,,,,1.0,1.0,,,,,577,57,3,9860,19763
352,2022-10-10,754,Instagram,theunseenbeauty,"27,357",47.0,57.0,9,4,8,"22,463","4,175",348,1.55%,253,13.0,4.0,,78.0,,,1.0,3.0,,5.0,,,,3.0,4.0,1.0,,577,57,3,9860,19763
353,2022-10-10,755,TikTok,theunseenbeautyuk,"1,754",9.0,,0,0,1,,335,11,,8,1.0,2.0,,,,,,,,,0.0,,,,,,1.0,577,57,3,9860,19763
354,2022-10-11,756,Facebook,T H E U N S E E N Beauty,"10,308",2.0,2.0,1,1,2,"19,077","3,506",449,2.35%,10,2.0,0.0,155.0,,282,1.0,,,,,,,2.0,,,,,488,50,2,6864,16755
355,2022-10-11,757,Instagram,theunseenbeauty,"27,390",33.0,50.0,4,3,11,"15,358","1,595",247,1.61%,195,8.0,2.0,,42.0,,,1.0,2.0,,1.0,,,,6.0,4.0,1.0,,488,50,2,6864,16755
356,2022-10-11,758,TikTok,theunseenbeautyuk,"1,764",10.0,,0,0,0,,288,11,,11,0.0,0.0,,,,,,,,,0.0,,,,,,,488,50,2,6864,16755
357,2022-10-12,759,Facebook,T H E U N S E E N Beauty,"10,310",1.0,2.0,1,1,12,"19,995","3,254",509,2.55%,21,12.0,1.0,164.0,,311,1.0,,,,,,1.0,11.0,,,,,587,161,2,7483,17872
358,2022-10-12,760,Instagram,theunseenbeauty,"27,535",145.0,161.0,8,3,8,"21,800","1,436",255,1.17%,188,8.0,2.0,,57.0,,,1.0,2.0,,5.0,,,,4.0,4.0,,,587,161,2,7483,17872
359,2022-10-12,761,TikTok,theunseenbeautyuk,"1,770",6.0,,0,0,0,,194,8,,6,0.0,2.0,,,,,,,,,0.0,,,,,,,587,161,2,7483,17872
360,2022-10-13,762,Facebook,T H E U N S E E N Beauty,"10,308",-2.0,2.0,1,1,9,"18,073","3,072",484,2.68%,15,8.0,1.0,143.0,,317,1.0,,,,,,4.0,5.0,,,,,1091,145,2,4902,16109
361,2022-10-13,763,Instagram,theunseenbeauty,"27,664",129.0,145.0,5,3,7,"18,366",924,378,2.06%,273,6.0,2.0,,97.0,,,1.0,2.0,,2.0,,,,1.0,6.0,,,1091,145,2,4902,16109
362,2022-10-13,764,TikTok,theunseenbeautyuk,"1,808",38.0,,0,0,1,,"1,325",34,,32,1.0,1.0,,,,,,,,,0.0,,,,,,1.0,1091,145,2,4902,16109
363,2022-10-14,765,Facebook,T H E U N S E E N Beauty,"10,309",0.0,0.0,1,1,2,"18,689","3,131",401,2.15%,11,2.0,0.0,156.0,,232,1.0,,,,,,,2.0,,,,,1077,81,0,14127,16883
364,2022-10-14,766,Instagram,theunseenbeauty,"27,724",60.0,81.0,6,5,12,"26,964","1,489",341,1.26%,283,5.0,0.0,,53.0,,,,4.0,1.0,1.0,,,,8.0,3.0,1.0,,1077,81,0,14127,16883
365,2022-10-14,767,TikTok,theunseenbeautyuk,"1,840",32.0,,0,0,0,,841,39,,36,0.0,3.0,,,,,,,,,0.0,,,,,,,1077,81,0,14127,16883
366,2022-10-15,768,Facebook,T H E U N S E E N Beauty,"10,310",0.0,2.0,1,1,5,"20,794","3,594",468,2.25%,12,9.0,1.0,191.0,,255,1.0,,,,,,1.0,4.0,,,,,743,38,2,9627,17798
367,2022-10-15,769,Instagram,theunseenbeauty,"27,749",25.0,38.0,2,2,6,"19,423","14,373","1,005",5.17%,786,7.0,6.0,,206.0,,,1.0,1.0,,,,,,4.0,2.0,,,743,38,2,9627,17798
368,2022-10-15,770,TikTok,theunseenbeautyuk,"1,867",27.0,,0,0,1,,855,84,,82,1.0,1.0,,,,,,,,,0.0,,,,,,1.0,743,38,2,9627,17798
369,2022-10-16,771,Facebook,T H E U N S E E N Beauty,"10,310",0.0,1.0,0,0,2,"21,812","3,726",444,2.04%,9,4.0,0.0,174.0,,257,,,,,,,,2.0,,,,,583,48,1,9626,19088
370,2022-10-16,772,Instagram,theunseenbeauty,"27,768",19.0,48.0,10,7,14,"19,920","4,407",308,1.55%,240,13.0,2.0,,53.0,,,,6.0,1.0,3.0,,,,11.0,3.0,,,583,48,1,9626,19088
371,2022-10-16,773,TikTok,theunseenbeautyuk,"1,878",11.0,,0,0,1,,583,18,,12,1.0,5.0,,,,,,,,,0.0,,,,,,1.0,583,48,1,9626,19088
372,2022-10-17,774,Facebook,T H E U N S E E N Beauty,"10,315",2.0,2.0,3,3,7,"20,069","4,105",323,1.61%,5,6.0,1.0,119.0,,192,1.0,,,,,,1.0,6.0,,,,,566,45,2,6009,16735
373,2022-10-17,775,Instagram,theunseenbeauty,"27,803",35.0,45.0,4,1,4,"11,623","1,568",131,1.13%,98,5.0,0.0,,28.0,,,1.0,,,3.0,,,,2.0,2.0,,,566,45,2,6009,16735
374,2022-10-17,776,TikTok,theunseenbeautyuk,"1,888",10.0,,0,0,0,,314,8,,8,0.0,0.0,,,,,,,,,0.0,,,,,,,566,45,2,6009,16735
375,2022-10-18,777,Facebook,T H E U N S E E N Beauty,"10,311",-3.0,0.0,2,2,7,"22,006","4,277",430,1.95%,3,3.0,0.0,150.0,,274,1.0,,,,,,,3.0,,,,,571,42,0,7714,19082
376,2022-10-18,778,Instagram,theunseenbeauty,"27,836",33.0,42.0,4,3,8,"14,610","1,290",242,1.66%,194,6.0,2.0,,40.0,,,1.0,2.0,,1.0,,,,4.0,4.0,,,571,42,0,7714,19082
377,2022-10-18,779,TikTok,theunseenbeautyuk,"1,902",14.0,,1,1,0,,"1,041",48,,47,0.0,1.0,,,,,,,,,1.0,,,,,,,571,42,0,7714,19082
378,2022-10-19,780,Facebook,T H E U N S E E N Beauty,"10,313",1.0,1.0,3,3,0,"13,276","3,438",261,1.97%,6,0.0,1.0,86.0,,168,2.0,,,,,,,,,,,,468,37,1,7020,10956
379,2022-10-19,781,Instagram,theunseenbeauty,"27,859",23.0,37.0,6,4,22,"12,892",491,79,0.61%,59,6.0,0.0,,14.0,,,1.0,2.0,1.0,2.0,,,,13.0,8.0,1.0,,468,37,1,7020,10956
380,2022-10-19,782,TikTok,theunseenbeautyuk,"1,908",6.0,,0,0,0,,327,7,,7,0.0,0.0,,,,,,,,,0.0,,,,,,,468,37,1,7020,10956
381,2022-10-20,783,Facebook,T H E U N S E E N Beauty,"10,315",1.0,1.0,1,1,2,"4,354","5,316",311,7.14%,4,2.0,1.0,108.0,,196,1.0,,,,,,,2.0,,,,,450,27,1,11603,3418
382,2022-10-20,784,Instagram,theunseenbeauty,"27,874",15.0,27.0,8,7,13,"16,872","1,858",194,1.15%,157,13.0,2.0,,22.0,,,,6.0,1.0,1.0,,,,6.0,6.0,1.0,,450,27,1,11603,3418
383,2022-10-20,785,TikTok,theunseenbeautyuk,"1,912",4.0,,0,0,0,,314,17,,17,0.0,0.0,,,,,,,,,0.0,,,,,,,450,27,1,11603,3418
384,2022-10-21,786,Facebook,T H E U N S E E N Beauty,"10,315",0.0,0.0,1,1,1,"2,739","5,437",271,9.89%,5,1.0,0.0,96.0,,169,1.0,,,,,,1.0,,,,,,414,56,0,13158,2228
385,2022-10-21,787,Instagram,theunseenbeauty,"27,913",39.0,56.0,4,2,10,"21,650","1,218",73,0.34%,55,5.0,2.0,,11.0,,,1.0,1.0,,2.0,,,,3.0,5.0,2.0,,414,56,0,13158,2228
386,2022-10-21,788,TikTok,theunseenbeautyuk,"1,913",1.0,,0,0,0,,220,7,,6,1.0,0.0,,,,,,,,,0.0,,,,,,,414,56,0,13158,2228
387,2022-10-22,789,Facebook,T H E U N S E E N Beauty,"10,313",-1.0,0.0,1,1,1,"2,888","5,150",254,8.8%,1,0.0,0.0,120.0,,133,,,,,,,,,,,,,437,39,0,12136,2261
388,2022-10-22,790,Instagram,theunseenbeauty,"27,939",26.0,39.0,4,2,1,"20,050",766,227,1.13%,197,4.0,0.0,,26.0,,,1.0,1.0,,2.0,,,,,,1.0,,437,39,0,12136,2261
389,2022-10-22,791,TikTok,theunseenbeautyuk,"1,916",3.0,,0,0,0,,341,14,,13,0.0,1.0,,,,,,,,,0.0,,,,,,,437,39,0,12136,2261
390,2022-10-23,792,Facebook,T H E U N S E E N Beauty,"10,316",1.0,2.0,1,1,0,"3,511","6,865",286,8.15%,1,0.0,0.0,96.0,,189,,,,,,,,,,,,,423,27,2,15656,2988
391,2022-10-23,793,Instagram,theunseenbeauty,"27,954",15.0,27.0,4,4,4,"23,044",542,173,0.75%,146,0.0,0.0,,27.0,,,1.0,3.0,,,,,,2.0,1.0,1.0,,423,27,2,15656,2988
392,2022-10-23,794,TikTok,theunseenbeautyuk,"1,927",11.0,,0,0,0,,365,12,,12,0.0,0.0,,,,,,,,,0.0,,,,,,,423,27,2,15656,2988
393,2022-10-24,795,Facebook,T H E U N S E E N Beauty,"10,322",3.0,3.0,3,3,2,"6,971","6,904",434,6.23%,15,2.0,1.0,158.0,,258,1.0,,,,,,,2.0,,,,,698,68,3,15825,5387
394,2022-10-24,796,Instagram,theunseenbeauty,"28,003",49.0,68.0,3,1,12,"24,644","2,390",412,1.67%,336,13.0,0.0,,63.0,,,1.0,,,2.0,,,,9.0,3.0,,,698,68,3,15825,5387
395,2022-10-24,797,TikTok,theunseenbeautyuk,"1,942",15.0,,0,0,0,,810,36,,36,0.0,0.0,,,,,,,,,0.0,,,,,,,698,68,3,15825,5387
396,2022-10-25,798,Facebook,T H E U N S E E N Beauty,"10,319",-3.0,1.0,2,2,2,"6,782","6,779",422,6.22%,17,3.0,3.0,153.0,,246,1.0,,,,,,,2.0,,,,,786,63,1,12855,5290
397,2022-10-25,799,Instagram,theunseenbeauty,"28,062",59.0,63.0,13,11,9,"21,055",773,234,1.11%,191,4.0,0.0,,39.0,,,1.0,10.0,,2.0,,,,2.0,7.0,,,786,63,1,12855,5290
398,2022-10-25,800,TikTok,theunseenbeautyuk,"1,946",4.0,,0,0,0,,915,21,,17,0.0,4.0,,,,,,,,,0.0,,,,,,,786,63,1,12855,5290
